permalink,category_list,country_code,funding_round_type,raised_amount_usd
technical-sales-international,Construction,USA,venture,16132000.0
technimotion,Biotechnology,USA,venture,180000.0
techniscan,Health and Wellness,USA,venture,6400000.0
techniscan,Health and Wellness,USA,venture,6700000.0
technisys-net,Software,USA,venture,13000000.0
technisys-net,Software,USA,venture,1000000.0
technitrol,Hardware + Software,USA,venture,42352200.0
technocom-corporation,Wireless,USA,venture,2287263.0
technologie-biolactis,Biotechnology,CAN,venture,10000000.0
technology-underwriting-the-greater-good-tugg,Nonprofits,USA,venture,300000.0
technorati,Advertising,USA,venture,1000000.0
technorati,Advertising,USA,venture,4580000.0
technorati,Advertising,USA,venture,7500000.0
technorati,Advertising,USA,venture,6500000.0
technorati,Advertising,USA,venture,2000000.0
technorati,Advertising,USA,venture,10520000.0
technori,Events,USA,seed,275000.0
technorides,B2B,USA,seed,83253.0
technorides,B2B,USA,angel,195000.0
technorides,B2B,USA,angel,138495.0
technorides,B2B,USA,seed,195000.0
technorides,B2B,USA,angel,165000.0
technorides,B2B,USA,seed,70000.0
technospin,Clean Technology,USA,venture,8000000.0
techpear,Recruiting,USA,seed,100000.0
techpepper,Social News,USA,seed,10000.0
techpoint,Apps,USA,venture,2450000.0
techpoint,Apps,USA,venture,4500000.0
techpoint,Apps,USA,venture,1165000.0
techpool-bio-pharma,Biotechnology,CHN,venture,20480000.0
techpubs-global,Aerospace,USA,venture,827250.0
techpubs-global,Aerospace,USA,venture,3370300.0
techshop,DIY,USA,venture,1700000.0
techskills,Health Care,USA,venture,3175000.0
techstars,Finance,USA,venture,24000000.0
techstars,Finance,USA,venture,2000000.0
techstars,Finance,USA,venture,8000000.0
techtarget,Business Services,USA,venture,15000000.0
techtarget,Business Services,USA,venture,70000000.0
techtium,Semiconductors,ISR,venture,10000000.0
techtium,Semiconductors,ISR,venture,5000000.0
techtol-imaging,Games,USA,venture,2000000.0
techtran-group,Consulting,GBR,venture,3733503.0
techturn,Security,USA,private_equity,50000000.0
techulon,Biotechnology,USA,venture,265000.0
techulon,Biotechnology,USA,venture,800000.0
techwell,Security,USA,venture,20000000.0
teckst,Consumers,USA,angel,800000.0
tecnoblu,Design,BRA,venture,3425774.0
tecogen,Clean Technology,USA,venture,500000.0
tecogen,Clean Technology,USA,venture,3000000.0
tecogen,Clean Technology,USA,venture,9600000.0
tecsport-games,Games,GBR,seed,1000000.0
tectonic,Internet,USA,venture,2000000.0
tectura,Software,USA,venture,10000000.0
tecuro,Health and Wellness,CHE,angel,807911.0
tedcas,Hardware + Software,ESP,seed,53284.0
tedcas,Hardware + Software,ESP,seed,577071.0
teddy-the-guardian,Hardware + Software,GBR,seed,400000.0
teddyapp,Apps,NLD,seed,84732.0
teditao,Consumer Goods,CHN,seed,5000.0
teebeedee,Social Media,USA,venture,4800000.0
teedot,Enterprise Software,USA,angel,600000.0
teepee-games,Games,GBR,angel,500000.0
teepix,Media,GBR,venture,1655405.0
teespring,E-Commerce,USA,seed,675000.0
teespring,E-Commerce,USA,venture,35000000.0
teespring,E-Commerce,USA,angel,1200000.0
teespring,E-Commerce,USA,venture,20000000.0
teespy,Facebook Applications,USA,seed,50000.0
teewe,Consumer Electronics,IND,seed,1750000.0
teez-mobi,Advertising,GBR,seed,28176.0
teforia,Internet of Things,USA,seed,5100000.0
tegile-systems,Data Center Infrastructure,USA,venture,10000000.0
tegile-systems,Data Center Infrastructure,USA,venture,70000000.0
tegile-systems,Data Center Infrastructure,USA,venture,2523823.0
tegile-systems,Data Center Infrastructure,USA,venture,35000000.0
tego,Mobile,USA,venture,2112955.0
tego,Mobile,USA,venture,6000000.0
tego,Mobile,USA,venture,2100000.0
tegotech-software,Software,USA,venture,1000000.0
tegotech-software,Software,USA,venture,200000.0
tegotech-software,Software,USA,venture,320000.0
tegotech-software,Software,USA,venture,125000.0
tehuti-networks,Semiconductors,ISR,venture,4200000.0
teikhos-tech,Software,ESP,venture,446000.0
teikon,Electrical Distribution,BRA,private_equity,8941877.0
teikon,Electrical Distribution,BRA,venture,137000.0
teilen-infoservices-lifto,Mobile,IND,angel,130000.0
teja-technologies-2,Software,USA,venture,2500000.0
teja-technologies-2,Software,USA,venture,12000000.0
tejas-networks-india,Web Hosting,IND,venture,24000000.0
tejas-networks-india,Web Hosting,IND,venture,20000000.0
tejas-networks-india,Web Hosting,IND,venture,15000000.0
tekkie-town,E-Commerce,ZAF,private_equity,65000000.0
teklatech,Semiconductors,DNK,seed,1500000.0
teklatech,Semiconductors,DNK,venture,7140000.0
tekmi,Chat,RUS,seed,1000000.0
teknopilot-as,Public Relations,NOR,venture,129587.0
teknovus,Semiconductors,USA,venture,9000000.0
teknovus,Semiconductors,USA,venture,28000000.0
teknovus,Semiconductors,USA,venture,13000000.0
teknovus,Semiconductors,USA,venture,5600000.0
teknovus,Semiconductors,USA,venture,7000000.0
tekora,Apps,FRA,seed,882121.0
tekstream-solutions,Software,USA,venture,331000.0
tektrak,Mobile,USA,angel,600000.0
tekvox,Electronics,USA,venture,510000.0
tela-bio,Biotechnology,USA,venture,500000.0
tela-bio,Biotechnology,USA,private_equity,6000000.0
tela-bio,Biotechnology,USA,venture,45370140.0
tela-innovations,Semiconductors,USA,venture,4750000.0
tela-innovations,Semiconductors,USA,venture,5500000.0
teladoc,Health and Wellness,USA,venture,9000000.0
teladoc,Health and Wellness,USA,venture,50250081.0
teladoc,Health and Wellness,USA,venture,15000004.0
teladoc,Health and Wellness,USA,venture,18.0
telarix,Software,USA,venture,6500000.0
telarix,Software,USA,venture,3000000.0
telarix,Software,USA,private_equity,20000000.0
telasic-communications,Public Relations,USA,venture,26000000.0
telasic-communications,Public Relations,USA,venture,35000000.0
telasic-communications,Public Relations,USA,venture,12500000.0
telcare,Mobile,USA,venture,25500000.0
telcare,Mobile,USA,venture,4460000.0
telcare,Mobile,USA,venture,32500000.0
tele-rickshaw,Transportation,IND,seed,2000000.0
telecardia,Semiconductors,USA,venture,1500000.0
telecis,Semiconductors,USA,venture,10000000.0
telecoast-communications,Web Hosting,USA,venture,300000.0
telecom-italia,Internet,ITA,seed,5789700.0
telecom-transport-management,Mobile,USA,venture,4000000.0
telecom-transport-management,Mobile,USA,venture,40579684.0
telecommunication-systems,Mobile,USA,venture,60000000.0
telecommunication-systems,Mobile,USA,venture,5000000.0
telecommunication-systems,Mobile,USA,private_equity,7700000.0
telecommunication-systems,Mobile,USA,venture,10000000.0
telecon-group,Mobile,CAN,venture,60000000.0
telectic,Analytics,GBR,seed,2319020.0
teledata-networks,Internet,NLD,venture,19000000.0
teledna,Mobile,IND,venture,10490000.0
telefactor-robotics-com,Market Research,USA,seed,200000.0
telefix-communications-holdings,Mobile,USA,venture,50000.0
teleflip,Messaging,USA,venture,4900000.0
telegent-systems,Semiconductors,USA,venture,20000000.0
telegent-systems,Semiconductors,USA,venture,15000000.0
teleknowledge-group,Customer Service,USA,venture,35000000.0
telelogos,Software,FRA,venture,279000.0
telematics4u-services,Business Services,IND,venture,409299.0
telemedi-co,Bridging Online and Offline,GBR,seed,104610.0
telemedicine-clinic,Health Care Information Technology,ESP,venture,9711297.0
telemedicine-solutions-llc,Health Care Information Technology,USA,angel,1500000.0
telemedicine-solutions-llc,Health Care Information Technology,USA,angel,1030000.0
telemedicine-solutions-llc,Health Care Information Technology,USA,angel,750000.0
telemedicine-solutions-llc,Health Care Information Technology,USA,seed,800000.0
telemedicine-solutions-llc,Health Care Information Technology,USA,venture,4800000.0
telemedicine-solutions-llc,Health Care Information Technology,USA,angel,1400000.0
telemotiv,Automotive,USA,seed,300000.0
telepacific-communications,Web Hosting,USA,private_equity,125000000.0
telepacific-communications,Web Hosting,USA,venture,20000000.0
telepacific-communications,Web Hosting,USA,private_equity,12000000.0
telepartner,Enterprise Software,GBR,venture,7000000.0
telepath,Software,GBR,seed,757625.0
telepathy,Hardware + Software,USA,venture,5000000.0
telepharm,Health Care,USA,venture,2500000.0
telephia,Distribution,USA,venture,38000000.0
telepo,Enterprise Software,SWE,venture,6200000.0
telepo,Enterprise Software,SWE,venture,12700000.0
telepo,Enterprise Software,SWE,venture,5090000.0
teleport-2,Location Based Services,USA,seed,2500000.0
telerad-express,Health Care,USA,seed,300000.0
telerivet,Android,USA,venture,1000000.0
telesign-corporation,Fraud Detection,USA,venture,40000000.0
telesign-corporation,Fraud Detection,USA,venture,29000000.0
telesign-corporation,Fraud Detection,USA,venture,9000000.0
teleskin,Analytics,SRB,seed,86759.0
telesocial,Developer APIs,USA,venture,299996.0
telesocial,Developer APIs,USA,venture,793497.0
telesofia-medical,Data Mining,ISR,seed,1000000.0
telesphere,Messaging,USA,venture,7000000.0
telesphere,Messaging,USA,venture,14760819.0
telesphere,Messaging,USA,venture,10000000.0
telesphere,Messaging,USA,venture,16500000.0
telespree,Software,USA,venture,19000000.0
telesta-therapeutics,Bio-Pharm,CAN,venture,28600000.0
telestax-inc,Enterprise Software,USA,venture,809911.0
telestream,Software,USA,private_equity,54321090.0
teleus,Media,RUS,seed,100000.0
teliapp,Android,USA,seed,15000.0
telibrahma,Advertising,IND,venture,250000.0
telibrahma,Advertising,IND,venture,2000000.0
telik,Biotechnology,USA,venture,4581250.0
telinet,Web Hosting,GBR,venture,21720000.0
teliris,Enterprise Software,USA,venture,11000000.0
teliris,Enterprise Software,USA,venture,40000000.0
telisma,Software,FRA,venture,1620000.0
telisma,Software,FRA,venture,3640000.0
telkonet,Clean Technology,USA,venture,1355000.0
telkonet,Clean Technology,USA,venture,1075000.0
telkonet,Clean Technology,USA,venture,1335000.0
tell-it-in,Startups,USA,seed,25000.0
tella-firma,Building Products,USA,angel,1500000.0
tellagence,Analytics,USA,seed,25000.0
tellapal,Internet Marketing,USA,venture,10000000.0
tellapal,Internet Marketing,USA,angel,750000.0
tellapal,Internet Marketing,USA,venture,6000000.0
tellapal,Internet Marketing,USA,venture,7600000.0
tellapal,Internet Marketing,USA,venture,1600000.0
tellapal,Internet Marketing,USA,venture,5000000.0
tellapal,Internet Marketing,USA,venture,5000000.0
tellapart,Analytics,USA,venture,13000000.0
tellapart,Analytics,USA,venture,4750000.0
tellbird,Internet Marketing,DEU,seed,100672.0
telligentsystems,Blogging Platforms,USA,venture,20000000.0
telligentsystems,Blogging Platforms,USA,venture,2200000.0
telligentsystems,Blogging Platforms,USA,venture,4500000.0
telligentsystems,Blogging Platforms,USA,venture,2300000.0
telller,Apps,USA,seed,250000.0
tellme,Mobile,USA,venture,6000000.0
tellmetwin,Games,ISL,angel,250000.0
tellmi,Messaging,URY,seed,40000.0
tello,Curated Web,USA,seed,1000000.0
tello,Curated Web,USA,venture,2700000.0
telltale-games,Games,USA,venture,7000000.0
telltale-games,Games,USA,venture,6000000.0
telltale-games,Games,USA,seed,1400000.0
telltale-games,Games,USA,venture,40000000.0
tellus-technology,Manufacturing,USA,venture,2666127.0
tellwise,Enterprise Software,USA,venture,3000000.0
tellybean,Curated Web,FIN,seed,681871.0
tellybean,Curated Web,FIN,seed,432121.0
tellybean,Curated Web,FIN,seed,463463.0
tellybean,Curated Web,FIN,seed,611950.0
tellyo,Broadcasting,FIN,seed,257320.0
telnexus,Messaging,USA,seed,250000.0
telnic,Ediscovery,GBR,venture,35000000.0
telnyx,Developer APIs,USA,seed,1000000.0
telogis,Enterprises,USA,venture,2000000.0
telogis,Enterprises,USA,private_equity,93000000.0
teloptica,Optical Communications,USA,venture,15200000.0
telormedix,Biotechnology,CHE,venture,7925456.0
telormedix,Biotechnology,CHE,venture,8300000.0
telos,Enterprise Software,USA,seed,43120.0
telos-entertainment,Consumer Electronics,CAN,seed,1640690.0
telovations,Web Hosting,USA,venture,6500000.0
telovations,Web Hosting,USA,venture,858472.0
telovations,Web Hosting,USA,venture,6500000.0
telsar-pharma,Biotechnology,USA,venture,14000000.0
telsima,Curated Web,USA,venture,20000000.0
telsima,Curated Web,USA,venture,50000000.0
telvent-git,Information Technology,ESP,private_equity,103000008.0
telx,Web Hosting,USA,venture,43500000.0
tely-labs,Games,USA,venture,15000000.0
tely-labs,Games,USA,venture,13000000.0
temando,Information Technology,AUS,venture,5000000.0
temando,Information Technology,AUS,venture,50000000.0
temando,Information Technology,AUS,seed,1000000.0
tembusu-terminals,Bitcoin,SGP,seed,236000.0
tembusu-terminals,Bitcoin,SGP,seed,887000.0
temnos,Enterprise Software,USA,seed,1500000.0
tempbuddy,Internet,IRL,seed,800000.0
tempdaddy,Health Care Information Technology,USA,seed,500000.0
tempered-mind,Education,USA,seed,40000.0
tempered-networks,Security,USA,seed,2000000.0
tempered-networks,Security,USA,venture,15000000.0
templafy,Brand Marketing,DNK,venture,1653539.0
templafy,Brand Marketing,DNK,venture,2500000.0
tempmine,Curated Web,USA,seed,18000.0
tempo,Analytics,USA,seed,750000.0
tempo,Analytics,USA,venture,3200000.0
tempo,Analytics,USA,seed,118000.0
tempo-ai-sri-spin-off-m,Apps,USA,seed,2500000.0
tempo-ai-sri-spin-off-m,Apps,USA,venture,10000000.0
tempo-creative,Search Marketing,USA,seed,200000.0
tempo-creative,Search Marketing,USA,seed,500000.0
tempo-payment,Software,USA,venture,2700000.0
tempo-payment,Software,USA,venture,3600000.0
tempo-payment,Software,USA,venture,8700000.0
tempo-payment,Software,USA,venture,4800000.0
tempolib,Advertising,FRA,angel,235800.0
temporal-power,Clean Technology,CAN,venture,10000000.0
tempronics,Hardware + Software,USA,venture,2700000.0
temptster,Apps,IRL,seed,40000.0
tenable-network-security,Mobile Security,USA,venture,250000000.0
tenable-network-security,Mobile Security,USA,venture,50000000.0
tenant-turner,Real Estate,USA,seed,500000.0
tenantcloud-2,Property Management,USA,seed,200000.0
tenantcloud-2,Property Management,USA,seed,1000000.0
tenasitech,Manufacturing,USA,seed,741017.0
tenasitech,Manufacturing,USA,angel,873831.0
tenaska,Energy,USA,venture,550000000.0
tenaxis-medical,Health Care,USA,venture,3169756.0
tenaxis-medical,Health Care,USA,venture,12316028.0
tenaxis-medical,Health Care,USA,venture,5000000.0
tenbu-technologies,Apps,GBR,seed,843350.0
tencent,Curated Web,CHN,venture,220000.0
tencho-technology,Enterprise Software,CHN,venture,14650000.0
tenders,Local Businesses,ESP,angel,340966.0
tendertree,Curated Web,USA,seed,1300000.0
tendril,Software,USA,venture,12000000.0
tendril,Software,USA,venture,30000000.0
tendril,Software,USA,venture,1500000.0
tendril,Software,USA,venture,15000000.0
tendril,Software,USA,venture,23000000.0
tendril,Software,USA,venture,25000000.0
tendril,Software,USA,venture,20000000.0
tendril,Software,USA,venture,4690000.0
tendyne-holdings,Biotechnology,USA,venture,11476197.0
tendyne-holdings,Biotechnology,USA,venture,25000000.0
tenebril,Software,USA,venture,3030000.0
teneology,Business Services,USA,venture,6300000.0
teneology,Business Services,USA,venture,10000000.0
teneros,Enterprises,USA,venture,7000000.0
teneros,Enterprises,USA,venture,17500000.0
teneros,Enterprises,USA,venture,20000000.0
teneros,Enterprises,USA,venture,40000000.0
teneros,Enterprises,USA,venture,8000000.0
tenex-health,Health and Wellness,USA,venture,5000000.0
tenex-health,Health and Wellness,USA,private_equity,11843224.0
tenex-health,Health and Wellness,USA,venture,1675000.0
tenfarms,Advertising,USA,angel,2700000.0
tenfen,Mobile,CHN,venture,2200000.0
tengaged,Games,ESP,seed,15000.0
tengion,Biotechnology,USA,venture,33000000.0
tengion,Biotechnology,USA,venture,31354278.0
tengion,Biotechnology,USA,venture,50000000.0
tengion,Biotechnology,USA,venture,21000000.0
tengion,Biotechnology,USA,venture,39000000.0
tengion,Biotechnology,USA,venture,33600000.0
tengrade,Software,USA,venture,570568.0
tengwirth,Technology,USA,venture,50000.0
tenjin,Mobile,USA,seed,120000.0
tenkod,Cloud Computing,ISR,private_equity,170000.0
tenkod,Cloud Computing,ISR,seed,500000.0
tenksolar,Manufacturing,USA,venture,5643168.0
tenksolar,Manufacturing,USA,venture,15500000.0
tenksolar,Manufacturing,USA,venture,2727000.0
tenksolar,Manufacturing,USA,venture,8670507.0
tenlegs,Career Management,USA,private_equity,1500000.0
tenmarks-education,Education,USA,venture,3000000.0
tennishub-2,Sports,USA,seed,330000.0
tenon-medical,Biotechnology,USA,venture,500000.0
tenrox,Software,USA,venture,3900000.0
tenscores,Advertising,CAN,seed,50809.0
tensha-therapeutics,Biotechnology,USA,venture,15000000.0
tensilica,Software,USA,venture,10451998.0
tensorcom,Semiconductors,USA,venture,5000000.0
tensorcom,Semiconductors,USA,venture,9000000.0
tensorcom,Semiconductors,USA,venture,5000000.0
tensorcomm,Web Hosting,USA,venture,7000000.0
tenxer,Gamification,USA,venture,3000000.0
tenxer,Gamification,USA,venture,1700000.0
teoco-corporation,Software,USA,private_equity,60000000.0
tepha,Health Care,USA,venture,4970273.0
tepha,Health Care,USA,venture,11300000.0
tepha,Health Care,USA,venture,2972576.0
tepha,Health Care,USA,venture,10700000.0
tequila-mobile,Games,POL,venture,1700000.0
terabitz,Real Estate,USA,venture,10000000.0
teraburst,Web Hosting,USA,venture,32400000.0
teracent,Advertising,USA,venture,3800000.0
teracent,Advertising,USA,venture,2000000.0
teraco-data-environments,Web Hosting,ZAF,venture,6030000.0
teradici,Enterprise Software,CAN,venture,1070000.0
teradici,Enterprise Software,CAN,venture,18000000.0
teradici,Enterprise Software,CAN,venture,10000000.0
teradici,Enterprise Software,CAN,venture,28000000.0
teradici,Enterprise Software,CAN,venture,8751087.0
teradici,Enterprise Software,CAN,venture,17000000.0
teradiode,Manufacturing,USA,venture,10000000.0
terafold-biologics-inc,Biotechnology,USA,seed,40000.0
terahertz-photonics,Manufacturing,GBR,venture,60000000.0
teraki,B2B,DEU,seed,18192.0
teramind-inc,Cyber Security,USA,venture,6000000.0
teranetics,Semiconductors,USA,venture,25000000.0
teranetics,Semiconductors,USA,venture,7800000.0
teranetics,Semiconductors,USA,venture,10247100.0
teranetics,Semiconductors,USA,venture,20000000.0
teranode,Software,USA,venture,9500000.0
terapeak,Analytics,CAN,venture,3923937.0
terapeak,Analytics,CAN,angel,998490.0
terapio,Biotechnology,USA,venture,1700000.0
terapio,Biotechnology,USA,venture,5000000.0
terascala,Software,USA,venture,500000.0
terascala,Software,USA,venture,200000.0
terascala,Software,USA,venture,500000.0
terascala,Software,USA,venture,250000.0
terascala,Software,USA,venture,150000.0
terascala,Software,USA,venture,150000.0
terascala,Software,USA,venture,575000.0
terascala,Software,USA,venture,142000.0
terascala,Software,USA,venture,140000.0
terascala,Software,USA,venture,3000000.0
terascala,Software,USA,venture,14000000.0
terascala,Software,USA,venture,2000000.0
terascala,Software,USA,venture,155000.0
teravicta-technologies,Design,USA,venture,6000000.0
teravicta-technologies,Design,USA,venture,7500000.0
