country_code,permalink,category_list,funding_round_type,raised_amount_usd
USA,tilera,Semiconductors,venture,3000000.0
USA,tilera,Semiconductors,venture,8517596.0
USA,tilera,Semiconductors,venture,45000000.0
USA,tilera,Semiconductors,venture,11005000.0
USA,tilera,Semiconductors,venture,25000000.0
USA,tilson,Software,venture,2200000.0
USA,tilson,Software,venture,700000.0
USA,time-flash,Apps,venture,1510256.0
USA,time-flash,Apps,venture,1510256.0
USA,time-solutions,Enterprise Software,venture,100000.0
USA,timebridge,Collaboration,venture,5000000.0
USA,timebridge,Collaboration,venture,1400000.0
USA,timebridge,Collaboration,venture,6000000.0
USA,timeful,Analytics,venture,7000000.0
USA,timehop,Finance,venture,10000000.0
USA,timehop,Finance,venture,3000000.0
USA,timelab,Semiconductors,venture,7500000.0
USA,timelines,Consumers,venture,3000000.0
USA,timesight-systems,Security,venture,115000.0
USA,timesight-systems,Security,venture,3184170.0
USA,timesight-systems,Security,venture,1000000.0
USA,timesight-systems,Security,venture,1000000.0
USA,timesys-corporation,Software,venture,15500000.0
USA,timetrade,Apps,venture,5000000.0
USA,tinderbox,CRM,venture,7000000.0
USA,tinderbox,CRM,venture,3000000.0
USA,tinsel-cinema,Games,venture,3000000.0
USA,tintri,Enterprise Software,venture,18000000.0
USA,tintri,Enterprise Software,venture,25000000.0
USA,tintri,Enterprise Software,venture,125000000.0
USA,tintri,Enterprise Software,venture,75000000.0
USA,tintri,Enterprise Software,venture,17000000.0
USA,tiny-pictures,Mobile,venture,7200000.0
USA,tiny-pictures,Mobile,venture,4000000.0
USA,tinybop,Apps,venture,5000000.0
USA,tinyco,Games,venture,20000000.0
USA,tinyco,Games,venture,18000000.0
USA,tinyhr,Software,venture,3499989.0
USA,tinypass,E-Commerce,venture,3000000.0
USA,tinypay-me,E-Commerce,venture,1000000.0
USA,tinypulse,Consulting,venture,3500000.0
USA,tioga-energy,Clean Technology,venture,20000000.0
USA,tioga-energy,Clean Technology,venture,14000000.0
USA,tioga-energy,Clean Technology,venture,10000000.0
USA,tioga-pharmaceuticals,Biotechnology,venture,18000000.0
USA,tioga-pharmaceuticals,Biotechnology,venture,24000000.0
USA,tioga-pharmaceuticals,Biotechnology,venture,10000000.0
USA,tip-imaging,Health Care,venture,100000.0
USA,tip-or-skip,Games,venture,2000000.0
USA,tipalti,E-Commerce,venture,13000000.0
USA,tipbit,Apps,venture,4000000.0
USA,tiqiq,E-Commerce,venture,1700000.0
USA,tiqiq,E-Commerce,venture,1700000.0
USA,tissue-genesis,Biotechnology,venture,7737709.0
USA,tissue-genesis,Biotechnology,venture,500000.0
USA,tissue-genesis,Biotechnology,venture,4461600.0
USA,tissue-genesis,Biotechnology,venture,1240000.0
USA,tissue-regeneration-systems,Biotechnology,venture,4093181.0
USA,tissue-regeneration-systems,Biotechnology,venture,4600000.0
USA,tissuetech,Biotechnology,venture,1417500.0
USA,tissuetech,Biotechnology,venture,1372500.0
USA,tissuetech,Biotechnology,venture,15000000.0
USA,tissuetech,Biotechnology,venture,10000000.0
USA,titansan,Software,venture,500000.0
USA,titansan,Software,venture,312500.0
USA,tivorsan-pharmaceuticals,Biotechnology,venture,1000000.0
USA,tivra,Electronics,venture,250000.0
USA,tivus,Games,venture,50000.0
USA,tizor-systems,Enterprise Software,venture,3000000.0
USA,tizor-systems,Enterprise Software,venture,8300000.0
USA,tizor-systems,Enterprise Software,venture,12000000.0
USA,tizor-systems,Enterprise Software,venture,3000000.0
USA,tizra,E-Books,venture,350000.0
USA,tk20,Collaboration,venture,2018354.0
USA,tk20,Collaboration,venture,682736.0
USA,tm3-systems,Clean Technology,venture,1600000.0
USA,tmj-health,Biotechnology,venture,2000000.0
USA,tmm-inc,Data Security,venture,1830000.0
USA,tmm-inc,Data Security,venture,1206500.0
USA,tmm-inc,Data Security,venture,500000.0
USA,tng-pharmaceuticals,Biotechnology,venture,4600000.0
USA,tni-biotech,Biotechnology,venture,2892750.0
USA,to-investor,Health and Wellness,venture,3125000.0
USA,toa-technologies,Enterprise Software,venture,13000000.0
USA,toa-technologies,Enterprise Software,venture,17200000.0
USA,toa-technologies,Enterprise Software,venture,66000000.0
USA,tobira-therapeutics,Biotechnology,venture,31000000.0
USA,tobira-therapeutics,Biotechnology,venture,31000000.0
USA,tobira-therapeutics,Biotechnology,venture,4999999.0
USA,tocagen,Biotechnology,venture,15310930.0
USA,tocagen,Biotechnology,venture,28804537.0
USA,tocagen,Biotechnology,venture,3000001.0
USA,tocagen,Biotechnology,venture,5269000.0
USA,tocagen,Biotechnology,venture,7800000.0
USA,tocagen,Biotechnology,venture,10846000.0
USA,tocagen,Biotechnology,venture,9055340.0
USA,tocagen,Biotechnology,venture,9116162.0
USA,todaytix,Concerts,venture,6100000.0
USA,together-mobile,Mobile,venture,3300000.0
USA,together-mobile,Mobile,venture,5455000.0
USA,togethersoft,Information Technology,venture,20000000.0
USA,tokai-pharmaceuticals,Biotechnology,venture,23000000.0
USA,tokai-pharmaceuticals,Biotechnology,venture,35500000.0
USA,tokai-pharmaceuticals,Biotechnology,venture,19999993.0
USA,tokai-pharmaceuticals,Biotechnology,venture,22000000.0
USA,tokalas,Biotechnology,venture,3149995.0
USA,tokalas,Biotechnology,venture,3090000.0
USA,tokbox,Archiving,venture,10000000.0
USA,tokbox,Archiving,venture,4000000.0
USA,tokbox,Archiving,venture,12000000.0
USA,tokutek,Enterprise Software,venture,1500000.0
USA,tokutek,Enterprise Software,venture,2800000.0
USA,tolera-therapeutics,Biotechnology,venture,5500000.0
USA,tolera-therapeutics,Biotechnology,venture,4056000.0
USA,tolero-pharmaceuticals,Biotechnology,venture,22400000.0
USA,tolero-pharmaceuticals,Biotechnology,venture,3334560.0
USA,tolerx,Biotechnology,venture,61000000.0
USA,tolerx,Biotechnology,venture,35000000.0
USA,tolerx,Biotechnology,venture,17000000.0
USA,tolerx,Biotechnology,venture,1500000.0
USA,toltec-pharmaceuticals,Biotechnology,venture,2929538.0
USA,tolven-inc,Biotechnology,venture,3614333.0
USA,toma-biosciences,Biotechnology,venture,3597498.0
USA,toma-biosciences,Biotechnology,venture,5088920.0
USA,tomi-environmental-solutions,Clean Technology,venture,4025000.0
USA,tomi-environmental-solutions,Clean Technology,venture,1098470.0
USA,tongal,Advertising,venture,5000000.0
USA,tongal,Advertising,venture,15000000.0
USA,tongal,Advertising,venture,1246000.0
USA,tonic-software,Internet,venture,4130000.0
USA,tonzof,E-Commerce,venture,4707228.0
USA,toodalu,Mobile,venture,250000.0
USA,toolwatch-2,Software,venture,1200000.0
USA,toopher,Mobile,venture,790599.0
USA,toopher,Mobile,venture,2000000.0
USA,tooth-bank,Biotechnology,venture,200000.0
USA,top-doctors-labs,Health Care,venture,18750.0
USA,top-hand-rodeo-tour,Games,venture,250000.0
USA,top-image-systems,Enterprise Software,venture,2850000.0
USA,top10-media,News,venture,3500000.0
USA,topcoder,Crowdsourcing,venture,11311711.0
USA,topera,3D,venture,3770000.0
USA,topera,3D,venture,25000000.0
USA,topfloor,E-Commerce,venture,6000000.0
USA,topguest,Enterprise Software,venture,2000000.0
USA,topia-technology,Mobile,venture,1053098.0
USA,topica,Biotechnology,venture,27000000.0
USA,topica,Biotechnology,venture,31519071.0
USA,topio,Enterprise Software,venture,10000000.0
USA,topio,Enterprise Software,venture,8000000.0
USA,topio,Enterprise Software,venture,8000000.0
USA,topix,Local Based Services,venture,15000000.0
USA,topline-game-labs,Games,venture,25000000.0
USA,toppatch,Security,venture,750000.0
USA,topschool,Education,venture,8000000.0
USA,topschool,Education,venture,3200000.0
USA,topschool,Education,venture,7000000.0
USA,topschool,Education,venture,2500000.0
USA,topspin-communications,Public Relations,venture,20000000.0
USA,topsy-labs,Analytics,venture,15000000.0
USA,topsy-labs,Analytics,venture,11000000.0
USA,topsy-labs,Analytics,venture,900000.0
USA,topsy-labs,Analytics,venture,5300000.0
USA,toptenreviews,Curated Web,venture,6000000.0
USA,toptenreviews,Curated Web,venture,1500001.0
USA,torax-medical,Health Care,venture,13699997.0
USA,torax-medical,Health Care,venture,15000000.0
USA,torax-medical,Health Care,venture,30000000.0
USA,torax-medical,Health Care,venture,10000000.0
USA,torque-medical-holdings,Health Care,venture,4665000.0
USA,torque-therapeutics,Therapeutics,venture,5000000.0
USA,torrecom-partners,Infrastructure,venture,10000000.0
USA,torrent-technologies,Enterprise Software,venture,7500000.0
USA,torrent-technologies,Enterprise Software,venture,810420.0
USA,tosk,Biotechnology,venture,5449274.0
USA,total-attorneys,Enterprise Software,venture,15000000.0
USA,total-beauty-media,News,venture,6000000.0
USA,total-beauty-media,News,venture,8000000.0
USA,total-beauty-media,News,venture,2000000.0
USA,total-communicator-solutions,Mobile,venture,393000.0
USA,total-communicator-solutions,Mobile,venture,250000.0
USA,total-nutraceutical-solutions,Biotechnology,venture,409500.0
USA,total-nutraceutical-solutions,Biotechnology,venture,207500.0
USA,totango,Advertising,venture,15500000.0
USA,totango,Advertising,venture,3800000.0
USA,toto-communications,Mobile,venture,150000.0
USA,totsy,Babies,venture,5000000.0
USA,totsy,Babies,venture,18500000.0
USA,totus-solutions,Hardware + Software,venture,9040091.0
USA,totus-solutions,Hardware + Software,venture,7800000.0
USA,touchbase,Data Centers,venture,4999672.0
USA,touchbistro,Software,venture,4777666.0
USA,touchcare,Health Care,venture,4000000.0
USA,touchcommerce,Analytics,venture,5000000.0
USA,touchcommerce,Analytics,venture,7750000.0
USA,touchdown-technologies,Semiconductors,venture,13150000.0
USA,touchofmodern,Curated Web,venture,14000000.0
USA,touchofmodern,Curated Web,venture,3000000.0
USA,touchstone-health,Health and Wellness,venture,27500000.0
USA,touchstone-semiconductor,Semiconductors,venture,12000000.0
USA,touchtown-inc,Software,venture,82218.0
USA,touchtunes-interactive-networks,Advertising,venture,45000000.0
USA,tour-engine,Automotive,venture,514061.0
USA,toura,Android,venture,3842160.0
USA,tout,News,venture,6021000.0
USA,tout,News,venture,13400000.0
USA,toutapp,Software,venture,15000000.0
USA,toutapp,Software,venture,3350000.0
USA,tow-center-for-digital-journalism,Journalism,venture,3000000.0
USA,tower-cloud,Enterprise Software,venture,20000000.0
USA,tower-cloud,Enterprise Software,venture,17000000.0
USA,tower-cloud,Enterprise Software,venture,54000000.0
USA,tower-cloud,Enterprise Software,venture,18046753.0
USA,tower-travel-center,Travel,venture,1140000.0
USA,towercare-technologies,Software,venture,425101.0
USA,towermetrix,Software,venture,900000.0
USA,townhog,E-Commerce,venture,500000.0
USA,townhog,E-Commerce,venture,1512066.0
USA,townsquared,Business Services,venture,5260000.0
USA,toytalk,Games,venture,15000000.0
USA,toytalk,Games,venture,12000000.0
USA,toytalk,Games,venture,4200000.0
USA,tp-therapeutics,Biotechnology,venture,1429999.0
USA,tpi-composites,Clean Technology,venture,26000000.0
USA,tpi-composites,Clean Technology,venture,22000000.0
USA,tra,Advertising,venture,13500000.0
USA,tra,Advertising,venture,18200000.0
USA,traackr,Internet Marketing,venture,260918.0
USA,traackr,Internet Marketing,venture,1000000.0
USA,traackr,Internet Marketing,venture,409995.0
USA,traackr,Internet Marketing,venture,1500000.0
USA,trace-live-network,Hardware + Software,venture,7000000.0
USA,tracelink,Software,venture,20199999.0
USA,tracelink,Software,venture,5500829.0
USA,tracelytics,Enterprise Software,venture,5200000.0
USA,tracesecurity,Risk Management,venture,8000000.0
USA,track-2,Software,venture,275000.0
USA,trackabout,Software,venture,925249.0
USA,tracked-com,Curated Web,venture,6500000.0
USA,trackif,Consumer Internet,venture,5000000.0
USA,trackingpoint,Hardware + Software,venture,29100492.0
USA,trackmaven,Analytics,venture,8000000.0
USA,trackmaven,Analytics,venture,6500000.0
USA,tracks-by,Music,venture,88000.0
USA,tracksmith,E-Commerce,venture,4099999.0
USA,trackvia,Application Platforms,venture,7100000.0
USA,trackvia,Application Platforms,venture,1921221.0
USA,tracon-pharmaceuticals,Biotechnology,venture,27000000.0
USA,tracon-pharmaceuticals,Biotechnology,venture,14000000.0
USA,tracx,Advertising,venture,4400000.0
USA,tracx,Advertising,venture,3500000.0
USA,tracx,Advertising,venture,18000000.0
USA,tracxn,Analytics,venture,3500000.0
USA,tracxn,Analytics,venture,10000000.0
USA,tracy-michael,Non-Tech,venture,300000.0
USA,trada,Advertising,venture,2200000.0
USA,trada,Advertising,venture,9000000.0
USA,trada,Advertising,venture,1000000.0
USA,trada,Advertising,venture,5750000.0
USA,traddr-com,Finance,venture,1200000.0
USA,trade-to-rebate,Coupons,venture,525000.0
USA,tradebeam,Enterprise Software,venture,7000000.0
USA,tradebeam,Enterprise Software,venture,9850000.0
USA,tradebeam,Enterprise Software,venture,29000000.0
USA,tradecard,Enterprise Software,venture,14000000.0
USA,tradecard,Enterprise Software,venture,30925050.0
USA,tradeharbor,Software,venture,1105000.0
USA,tradeking,Finance,venture,6000000.0
USA,trademarknow,Software,venture,3500000.0
USA,traderoom-international,Business Services,venture,1000000.0
USA,tradertools,Software,venture,2300000.0
USA,tradertools,Software,venture,7500000.0
USA,tradescape,Software,venture,1520000.0
USA,tradescape,Software,venture,332527.0
USA,tradescape,Software,venture,5782215.0
USA,tradeshift,Cloud Computing,venture,29999992.0
USA,tradeshift,Cloud Computing,venture,17000000.0
USA,tradeshift,Cloud Computing,venture,75000000.0
USA,tradeshift,Cloud Computing,venture,7000000.0
USA,tradesy,E-Commerce,venture,30000000.0
USA,tradesy,E-Commerce,venture,1500000.0
USA,tradesy,E-Commerce,venture,13000000.0
USA,tradetools-fx,Finance,venture,225000.0
USA,tradier,Finance,venture,3100000.0
USA,trading-metrics,Software,venture,4000000.0
USA,tradingview,All Markets,venture,3000000.0
USA,traditional-medicinals,Bio-Pharm,venture,4200000.0
USA,trados,Computers,venture,2000000.0
USA,tradual-inc,E-Commerce,venture,2600000.0
USA,traetelo-com,E-Commerce,venture,100000.0
USA,trafficcast,Analytics,venture,250000.0
USA,trafficcast,Analytics,venture,3500000.0
USA,trafficland,News,venture,4639800.0
USA,trafficmac,Advertising,venture,2000000.0
USA,traffiq,Advertising,venture,4000000.0
USA,traffiq,Advertising,venture,4000000.0
USA,traffiq,Advertising,venture,10000000.0
USA,tragara,Biotechnology,venture,13058784.0
USA,tragara,Biotechnology,venture,40000000.0
USA,tragara,Biotechnology,venture,5000000.0
USA,traiana,Finance,venture,15000000.0
USA,trailhead-lodge,Biotechnology,venture,9690000.0
USA,trainer-rx,Health Care,venture,50000.0
USA,training-amigo-llc,Corporate Wellness,venture,62500.0
USA,traitperception,Analytics,venture,4700000.0
USA,traitware,Security,venture,4726008.0
USA,traklok,Hardware + Software,venture,1228533.0
USA,traklok,Hardware + Software,venture,300000.0
USA,trans-world-health-services,Hospitals,venture,145000.0
USA,transaction-wireless,Gift Card,venture,2000000.0
USA,transaction-wireless,Gift Card,venture,2250000.0
USA,transactiontree,Retail,venture,185000.0
USA,transactis,Software,venture,1500000.0
USA,transactis,Software,venture,3000000.0
USA,transactis,Software,venture,8200000.0
USA,transactis,Software,venture,11000000.0
USA,transactis,Software,venture,3500000.0
USA,transactis,Software,venture,2500000.0
USA,transactis,Software,venture,7000000.0
USA,transactiv,Advertising,venture,1200000.0
USA,transbiotec,Manufacturing,venture,3000000.0
USA,transcardiac-therapeutics,Biotechnology,venture,200000.0
USA,transcend-medical,Health Care,venture,16000000.0
USA,transcend-medical,Health Care,venture,7000000.0
USA,transcend-medical,Health Care,venture,35000000.0
USA,transcend-medical,Health Care,venture,22000000.0
USA,transcendit-health,Consulting,venture,4500000.0
USA,transcept-pharmaceuticals,Biotechnology,venture,40000000.0
USA,transcepta,Software,venture,3000000.0
USA,transcorp,Biotechnology,venture,755958.0
USA,transcriptic,Biotechnology,venture,1750000.0
USA,transcriptic,Biotechnology,venture,8500000.0
USA,transengen,Health and Wellness,venture,1999350.0
USA,transengen,Health and Wellness,venture,2500000.0
USA,transenterix,Health Care,venture,15000000.0
USA,transenterix,Health Care,venture,55000000.0
USA,transenterix,Health Care,venture,3024000.0
USA,transenterix,Health Care,venture,8317600.0
USA,transera-communications,Analytics,venture,10000000.0
USA,transera-communications,Analytics,venture,10000000.0
USA,transera-communications,Analytics,venture,17000000.0
USA,transfer-devices,Semiconductors,venture,537500.0
USA,transfer-to,Credit,venture,3000000.0
USA,transform-software-and-services,Software,venture,2500000.0
USA,transgenomic,Biotechnology,venture,7000000.0
USA,transgenrx,Biotechnology,venture,6505600.0
USA,transifex,Crowdsourcing,venture,4000000.0
USA,transilio,CRM,venture,3700000.0
USA,transilio,CRM,venture,3300000.0
USA,transitive,Software,venture,10000000.0
USA,translattice,Public Transportation,venture,9526410.0
USA,translattice,Public Transportation,venture,9500000.0
USA,transluminal-technologies,Biotechnology,venture,1500004.0
USA,transmed-systems,Software,venture,7300000.0
USA,transmedics,Health Care,venture,27600000.0
USA,transmedics,Health Care,venture,25500000.0
USA,transmedics,Health Care,venture,20004581.0
USA,transmedics,Health Care,venture,36000000.0
USA,transmedics,Health Care,venture,499998.0
USA,transmedics,Health Care,venture,499998.0
USA,transmedics,Health Care,venture,36000000.0
USA,transmedics,Health Care,venture,6000000.0
USA,transmolecular,Biotechnology,venture,33200000.0
USA,transnet,Software,venture,700000.0
USA,transomic,Biotechnology,venture,20000.0
USA,transonic-combustion,Clean Technology,venture,32000000.0
USA,transparency-software,Software,venture,6000000.0
USA,transparency-software,Software,venture,6050000.0
USA,transparent-networks,Electronics,venture,20000000.0
USA,transpera,Mobile,venture,8250000.0
USA,transpera,Mobile,venture,2290002.0
USA,transpera,Mobile,venture,9000000.0
USA,transphorm,Clean Technology,venture,20000000.0
USA,transphorm,Clean Technology,venture,15000001.0
USA,transphorm,Clean Technology,venture,25000000.0
USA,transphorm,Clean Technology,venture,20200000.0
USA,transphorm,Clean Technology,venture,26000000.0
USA,transphorm,Clean Technology,venture,35000000.0
USA,transposagen-biopharmaceuticals,Biotechnology,venture,725000.0
USA,transposagen-biopharmaceuticals,Biotechnology,venture,355000.0
USA,transtech-pharma,Biotechnology,venture,24500000.0
USA,transtech-pharma,Biotechnology,venture,50000000.0
USA,tranzlogic,Analytics,venture,799967.0
USA,tranzlogic,Analytics,venture,1000000.0
USA,tranzlogic,Analytics,venture,700000.0
USA,tranzyme,Biotechnology,venture,20000000.0
USA,trapeze-networks,Security,venture,30000000.0
USA,trapeze-networks,Security,venture,17500000.0
USA,trapeze-networks,Security,venture,13620000.0
USA,trapit,Content Discovery,venture,6200000.0
USA,trapit,Content Discovery,venture,1003800.0
USA,trapit,Content Discovery,venture,1874999.0
USA,trapster,Cars,venture,1700000.0
USA,trapx-security,Computer Vision,venture,5000000.0
USA,trapx-security,Computer Vision,venture,9000000.0
USA,travanti-pharma,Biotechnology,venture,7500000.0
USA,travefy,Curated Web,venture,1800000.0
USA,travel-ad-network,Travel,venture,15000000.0
USA,travel-ad-network,Travel,venture,15000000.0
USA,travel-holdings,Customer Service,venture,15000000.0
USA,travel-startups-incubator,Mobile,venture,500000.0
USA,travelmuse,Travel,venture,2000000.0
USA,travelmuse,Travel,venture,600000.0
USA,traveltriangle-com,E-Commerce,venture,8000000.0
USA,traveltriangle-com,E-Commerce,venture,1700000.0
USA,traversa-therapeutics,Biotechnology,venture,2000000.0
USA,traversa-therapeutics,Biotechnology,venture,5000000.0
USA,traverse-networks,Web Hosting,venture,8500000.0
USA,trax-technologies,Big Data,venture,10000000.0
USA,trax-technologies,Big Data,venture,5000000.0
USA,traxian,Software,venture,185000.0
USA,traxo,Loyalty Programs,venture,4240000.0
USA,traycer-diagnostic-systems,Biotechnology,venture,5000000.0
USA,traycer-diagnostic-systems,Biotechnology,venture,505037.0
USA,traycer-diagnostic-systems,Biotechnology,venture,1502475.0
USA,traycer-diagnostic-systems,Biotechnology,venture,2000000.0
USA,treace-medical-concepts,Medical Devices,venture,910000.0
USA,treasure-data,Analytics,venture,21000000.0
USA,treasure-data,Analytics,venture,6000000.0
USA,treasure-data,Analytics,venture,5300000.0
USA,treasure-valley-urology-services,Biotechnology,venture,64552.0
USA,treasure-valley-urology-services,Biotechnology,venture,49820.0
USA,treasure-valley-urology-services,Biotechnology,venture,47965.0
USA,treasure-valley-urology-services,Biotechnology,venture,47192.0
USA,treasure-valley-urology-services,Biotechnology,venture,127164.0
USA,treatfeed,Curated Web,venture,5400000.0
USA,treatsie,Gift Exchange,venture,25000.0
USA,treatsie,Gift Exchange,venture,300000.0
USA,tree-street-dermatology,Health Care,venture,8800000.0
USA,treehouse,Android,venture,4750000.0
USA,treehouse,Android,venture,7000000.0
USA,treehouse-3,Retail,venture,16000000.0
USA,treemo-labs,Hardware,venture,2550000.0
USA,treering,All Students,venture,3600000.0
USA,treering,All Students,venture,3000000.0
USA,trefis,Analytics,venture,1600000.0
USA,trek10,Software,venture,50000.0
USA,trellie,Hardware,venture,929137.0
USA,trellie,Hardware,venture,200000.0
USA,trelligence,Software,venture,2250000.0
USA,trellis-bioscience,Biotechnology,venture,11715708.0
USA,trellis-bioscience,Biotechnology,venture,10000000.0
USA,trellis-earth-products,Biotechnology,venture,75000.0
USA,trellise,Software,venture,533350.0
USA,trello,Apps,venture,10300000.0
USA,trelys,Biotechnology,venture,1250000.0
USA,tremor-video,Advertising,venture,11000000.0
USA,tremor-video,Advertising,venture,40000000.0
USA,tremor-video,Advertising,venture,8400000.0
USA,tremor-video,Advertising,venture,37000000.0
USA,tremor-video,Advertising,venture,18000000.0
USA,tremor-video,Advertising,venture,2000000.0
USA,tremus,Manufacturing,venture,7325330.0
USA,trendkite,Software,venture,5000000.0
USA,trendkite,Software,venture,3200000.0
USA,trendkite,Software,venture,1200000.0
USA,trendkite,Software,venture,10700000.0
USA,trenstar,Software,venture,10000000.0
USA,tres-amigas,Clean Technology,venture,12000000.0
USA,tresata,Analytics,venture,500000.0
USA,tresensa,Brand Marketing,venture,1999985.0
USA,tresensa,Brand Marketing,venture,5000000.0
USA,trestletree,Consumer Behavior,venture,4000000.0
USA,trevena,Biotechnology,venture,60000000.0
USA,trevena,Biotechnology,venture,35000000.0
USA,trevena,Biotechnology,venture,24000000.0
USA,trevi-therapeutics,Biotechnology,venture,6564102.0
USA,trevi-therapeutics,Biotechnology,venture,26000000.0
USA,trevia-digital-health,Health and Wellness,venture,116973.0
USA,trew,Fashion,venture,1600000.0
USA,trex-enterprises,Enterprise Software,venture,1680000.0
USA,tri-alpha-energy,Energy,venture,40000000.0
USA,tria-beauty,E-Commerce,venture,20000000.0
USA,tria-beauty,E-Commerce,venture,7501200.0
USA,tria-beauty,E-Commerce,venture,37000000.0
USA,tria-beauty,E-Commerce,venture,26271203.0
USA,tria-beauty,E-Commerce,venture,20958804.0
USA,tria-beauty,E-Commerce,venture,30000000.0
USA,triactive,Software,venture,2100000.0
USA,triad-semiconductor,Semiconductors,venture,6000000.0
USA,triad-semiconductor,Semiconductors,venture,8000000.0
USA,triad-technology-partners,Hardware + Software,venture,440000.0
USA,triage-medical,Medical,venture,10000000.0
USA,trialpay,Advertising,venture,3100000.0
USA,trialpay,Advertising,venture,40000000.0
USA,trialpay,Advertising,venture,12700000.0
USA,trialpay,Advertising,venture,3100000.0
USA,trialscope,Clinical Trials,venture,10000000.0
USA,triangle-therapeutics-2,Pharmaceuticals,venture,4854850.0
USA,triangulate,Curated Web,venture,750000.0
USA,trianz,Application Platforms,venture,14000000.0
USA,triaxis-medical-devices,Health Care,venture,150000.0
USA,tribe,Social Media,venture,6300000.0
USA,tribe,Social Media,venture,3050000.0
USA,tribogenics,Manufacturing,venture,11000000.0
USA,tribogenics,Manufacturing,venture,6200000.0
USA,tribotek,Manufacturing,venture,13000000.0
USA,tribotek,Manufacturing,venture,2980000.0
USA,tribridge,Software,venture,24100000.0
USA,tributes-com,News,venture,4300000.0
USA,tributes-com,News,venture,1200000.0
USA,tricast-2,Software,venture,3282000.0
USA,trice-imaging,Hardware + Software,venture,500000.0
USA,trice-medical,Health Diagnostics,venture,6500000.0
USA,trice-medical,Health Diagnostics,venture,11600000.0
USA,tricida,Biotechnology,venture,4514244.0
USA,tricida,Biotechnology,venture,10000000.0
USA,tricida,Biotechnology,venture,30000000.0
USA,tricipher,Enterprise Software,venture,10100000.0
USA,tricipher,Enterprise Software,venture,3000000.0
USA,tricipher,Enterprise Software,venture,12000000.0
USA,tricipher,Enterprise Software,venture,15000000.0
USA,tricycle,Clean Technology,venture,1100000.0
USA,trident-pharmaceuticals-inc,Pharmaceuticals,venture,275187.0
USA,triea-systems,Clean Technology,venture,2200000.0
USA,trifacta,Software,venture,4300000.0
USA,trifacta,Software,venture,12000000.0
USA,trifacta,Software,venture,25000000.0
USA,trig-medical,Health and Wellness,venture,4085740.0
USA,trigemina,Biotechnology,venture,4500000.0
USA,trigemina,Biotechnology,venture,304967.0
USA,trigemina,Biotechnology,venture,400000.0
USA,trigence,Software,venture,8000000.0
USA,trigence,Software,venture,5500000.0
USA,triggermail,Advertising,venture,6000000.0
USA,triggermail,Advertising,venture,21000000.0
USA,triggit,Advertising,venture,6000000.0
USA,triggit,Advertising,venture,7400000.0
USA,triggit,Advertising,venture,4200000.0
USA,trigo-technologies,Distributors,venture,12000000.0
USA,trigo-technologies,Distributors,venture,14000000.0
USA,trilibis,Mobile,venture,2000000.0
USA,trilibis,Mobile,venture,5700000.0
USA,trilliant,Hardware + Software,venture,106000000.0
USA,trilliant,Hardware + Software,venture,40000000.0
USA,trilogic-pharma,Biotechnology,venture,222866.0
USA,trilogic-pharma,Biotechnology,venture,415000.0
USA,trilogic-pharma,Biotechnology,venture,1600000.0
USA,trilogy-international-partners,Communications Hardware,venture,7125706.0
USA,trilogy-international-partners,Communications Hardware,venture,44352600.0
USA,trilumina,Automotive,venture,4500000.0
USA,trilumina,Automotive,venture,3750000.0
USA,trilumina,Automotive,venture,8500000.0
USA,trimble,Gps,venture,19200000.0
USA,trimed-research,Health Care,venture,6087761.0
USA,trinity-biosystems,Biotechnology,venture,1500000.0
USA,trinity-biosystems,Biotechnology,venture,21000000.0
USA,trinity-place-holdings,Real Estate,venture,13000000.0
USA,trinovus,Software,venture,2250000.0
USA,trio-health,Health Care,venture,3765000.0
USA,trion-world-network,Games,venture,30000000.0
USA,trion-world-network,Games,venture,70000000.0
USA,trion-world-network,Games,venture,85000000.0
USA,triond,Content,venture,1500000.0
USA,tripactions,Computers,venture,4410000.0
USA,tripchamp,Artificial Intelligence,venture,800000.0
USA,tripchamp,Artificial Intelligence,venture,1000000.0
USA,tripconnect,Travel,venture,1000000.0
USA,tripit,Social Media,venture,7000000.0
USA,tripit,Social Media,venture,5100000.0
USA,triplay,Enterprise Software,venture,11000000.0
USA,triplay,Enterprise Software,venture,5000000.0
USA,triple-lift,Advertising,venture,10500000.0
USA,triple-lift,Advertising,venture,4000000.0
USA,triplebyte,Startups,venture,3000000.0
USA,triplepulse,Curated Web,venture,40000.0
USA,triplepulse,Curated Web,venture,50000.0
USA,triplingo,Apps,venture,703768.0
USA,triplingo,Apps,venture,206000.0
USA,tripology,Travel,venture,1250000.0
USA,triporati,Travel,venture,6000000.0
USA,tripping,Hospitality,venture,16000000.0
USA,trippy,Travel,venture,3500000.0
USA,trippy,Travel,venture,1750000.0
USA,triprental-com,Travel,venture,500000.0
USA,triptrotting,All Students,venture,1000000.0
USA,triptrotting,All Students,venture,500000.0
USA,tripverse,Consumers,venture,158435.0
USA,tripwire,Cyber Security,venture,1265.0
USA,tripwire,Cyber Security,venture,8300000.0
USA,triq-systems,Manufacturing,venture,1500000.0
USA,triq-systems,Manufacturing,venture,550000.0
USA,trireme-medical,Health Care,venture,17000000.0
USA,trireme-medical,Health Care,venture,15500000.0
USA,trireme-medical,Health Care,venture,18000000.0
USA,trireme-medical,Health Care,venture,7054997.0
USA,tristar-investors,Mobile,venture,13080000.0
